token_id,sequence_id,region_id,x,y,tier_id,size
33927,0,3,804,289,2,50
34036,0,3,767,290,1,50
34108,0,3,839,290,1,50
34983,0,3,826,296,1,50
35030,0,3,724,297,3,50
35063,0,3,757,297,2,50
35500,0,3,751,300,2,50
36426,0,3,793,306,1,50
36848,0,3,770,309,1,50
36997,0,3,770,310,2,50
37004,0,3,777,310,1,50
37555,0,3,730,314,1,50
37749,0,3,774,315,2,50
38637,0,3,784,321,1,50
38843,0,3,846,322,2,50
39248,0,3,827,325,1,50
39294,0,3,734,326,1,50
39629,0,3,830,328,1,50
39811,0,3,802,330,1,50
39872,0,3,759,331,1,50
39913,0,3,800,331,1,50
40260,0,3,841,334,4,50
40284,0,3,764,335,2,50
40285,0,3,765,335,1,50
40470,0,3,852,336,2,50
40952,0,3,855,341,1,50
40955,0,3,858,341,1,50
41027,0,3,836,342,1,50
41128,0,3,842,343,1,50
41130,0,3,844,343,1,50
41452,0,3,791,347,1,50
41563,0,3,809,348,1,50
41691,0,3,842,349,3,50
41794,0,3,850,350,2,50
42501,0,3,806,359,1,50
44363,0,4,144,341,2,50
44498,0,4,182,342,2,50
44518,0,4,252,342,1,50
45203,0,4,156,349,3,50
45507,0,4,146,352,1,50
45999,0,4,224,356,3,50
46033,0,4,258,356,1,50
46292,0,4,269,358,1,50
46397,0,4,245,359,2,50
46610,0,4,177,361,1,50
46663,0,4,247,361,1,50
46674,0,4,258,361,2,50
47413,0,4,262,366,2,50
47570,0,4,264,367,2,50
48269,0,4,187,372,2,50
48588,0,4,191,374,1,50
48975,0,4,263,376,1,50
50267,0,4,275,384,2,50
50376,0,4,227,385,2,50
52227,0,4,228,403,2,50
52417,0,4,176,406,1,50
52631,0,4,231,408,1,50
54070,0,4,260,426,1,50
54171,0,4,270,427,2,50
54255,0,4,265,428,2,50
54509,0,4,259,431,2,50
54597,0,4,270,432,1,50
54717,0,4,240,434,1,50
54978,0,4,246,438,1,50
55152,0,4,253,442,1,50
55368,0,4,249,447,1,50
57055,0,4,230,491,1,50
57995,0,5,643,343,2,50
58542,0,5,675,350,1,50
58545,0,5,678,350,1,50
58654,0,5,695,351,1,50
58728,0,5,674,352,1,50
58831,0,5,679,353,2,50
58835,0,5,683,353,1,50
59857,0,5,707,361,1,50
60371,0,5,626,365,1,50
60902,0,5,707,368,1,50
62222,0,5,672,377,1,50
62528,0,5,674,379,2,50
62679,0,5,672,380,1,50
62715,0,5,708,380,1,50
63707,0,5,643,387,3,50
63709,0,5,645,387,1,50
63906,0,5,691,388,1,50
64156,0,5,644,390,1,50
64207,0,5,695,390,1,50
64274,0,5,617,391,1,50
64624,0,5,688,393,1,50
65172,0,5,546,398,1,50
66526,0,5,681,409,2,50
66535,0,5,690,409,1,50
66656,0,5,704,410,2,50
66796,0,5,629,412,2,50
66874,0,5,707,412,2,50
66903,0,5,627,413,1,50
67410,0,5,697,417,1,50
67447,0,5,622,418,1,50
67494,0,5,669,418,1,50
67502,0,5,677,418,1,50
67535,0,5,710,418,3,50
67638,0,5,699,419,1,50
67644,0,5,705,419,1,50
67862,0,5,693,421,2,50
67863,0,5,694,421,4,50
68087,0,5,678,423,1,50
68778,0,5,690,428,1,50
68995,0,5,620,430,1,50
70331,0,5,591,441,1,50
70582,0,5,604,443,1,50
72896,0,6,553,271,2,50
72963,0,6,555,272,1,50
73235,0,6,557,276,1,50
73346,0,6,592,277,1,50
73718,0,6,589,282,1,50
74000,0,6,585,286,1,50
75075,0,6,554,296,1,50
75077,0,6,556,296,4,50
75601,0,6,576,300,3,50
75879,0,6,675,302,1,50
76258,0,6,539,306,1,50
76807,0,6,526,311,1,50
76940,0,6,545,312,1,50
76953,0,6,558,312,2,50
76994,0,6,599,312,2,50
77276,0,6,533,315,3,50
77278,0,6,535,315,1,50
77340,0,6,597,315,1,50
77463,0,6,600,316,1,50
77702,0,6,595,318,4,50
78532,0,6,586,325,1,50
79238,0,6,624,331,1,50
79500,0,6,558,334,1,50
79664,0,6,525,336,3,50
79883,0,6,555,338,3,50
80111,0,6,517,341,1,50
80191,0,6,512,342,1,50
80292,0,6,534,343,3,50
80397,0,6,560,344,1,50
80656,0,6,514,348,1,50
80876,0,6,516,351,2,50
83501,0,6,483,422,1,50
83758,0,6,478,427,1,50
84040,0,6,479,432,3,50
84579,0,6,460,441,1,50
84631,0,6,512,441,2,50
84642,0,6,460,442,2,50
84816,0,6,509,444,2,50
84944,0,6,514,446,1,50
85238,0,6,469,452,1,50
85832,0,7,522,464,1,50
85890,0,7,501,465,1,50
85912,0,7,524,465,1,50
86878,0,7,607,474,1,50
87497,0,7,616,479,2,50
88140,0,7,584,484,1,50
88824,0,7,574,489,2,50
89539,0,7,609,494,1,50
89546,0,7,616,494,1,50
90033,0,7,575,498,1,50
90067,0,7,609,498,3,50
90482,0,7,635,501,1,50
90556,0,7,580,502,2,50
90614,0,7,638,502,1,50
91165,0,7,543,507,2,50
91295,0,7,542,508,1,50
91688,0,7,542,511,2,50
92371,0,7,578,516,1,50
92497,0,7,574,517,2,50
93363,0,7,474,524,1,50
93710,0,7,591,526,1,50
94564,0,7,618,531,1,50
94841,0,7,553,533,2,50
95242,0,7,622,535,1,50
95305,0,7,523,536,2,50
95546,0,7,614,537,1,50
95696,0,7,618,538,1,50
96562,0,7,522,545,1,50
96902,0,7,604,547,1,50
96948,0,7,523,548,1,50
97007,0,7,582,548,1,50
97261,0,7,586,550,4,50
97403,0,7,605,551,1,50
97555,0,7,513,553,1,50
97750,0,7,587,554,1,50
97860,0,7,579,555,3,50
98535,0,7,570,561,1,50
1412,1,1,199,124,2,50
1834,1,1,211,129,2,50
3012,1,1,217,151,2,50
3696,1,1,205,166,3,50
4095,1,1,188,174,1,50
4919,1,1,186,190,1,50
5269,1,1,224,195,3,50
5371,1,1,177,197,1,50
5373,1,1,179,197,1,50
5375,1,1,181,197,1,50
5625,1,1,186,200,1,50
5887,1,1,188,203,4,50
5988,1,1,201,204,2,50
6225,1,1,177,207,1,50
7420,1,1,196,221,2,50
7431,1,1,207,221,1,50
7576,1,1,176,223,3,50
7915,1,1,244,226,1,50
8208,1,1,184,230,1,50
8406,1,1,214,232,3,50
8410,1,1,218,232,1,50
8700,1,1,184,236,1,50
8771,1,1,176,237,1,50
9322,1,1,234,243,3,50
9639,1,1,204,247,1,50
9700,1,1,175,248,4,50
10014,1,1,212,251,1,50
10203,1,1,207,253,1,50
10779,1,1,177,259,2,50
11244,1,1,225,263,3,50
11730,1,1,174,268,1,50
11771,1,1,215,268,2,50
12416,1,1,211,274,1,50
13798,1,1,226,288,2,50
13803,1,1,231,288,1,50
13897,1,1,236,289,2,50
14039,1,1,231,291,3,50
14090,1,1,222,292,1,50
14147,1,1,232,293,4,50
14672,1,2,765,396,3,50
15222,1,2,771,405,1,50
15243,1,2,792,405,4,50
15958,1,2,749,417,1,50
16331,1,2,760,423,1,50
16395,1,2,759,424,1,50
16549,1,2,774,426,1,50
16947,1,2,742,432,1,50
19192,1,2,779,455,2,50
19810,1,2,830,459,2,50
20325,1,2,829,463,1,50
20743,1,2,739,467,1,50
21718,1,2,662,475,1,50
21975,1,2,663,477,1,50
22091,1,2,833,477,1,50
22150,1,2,760,478,1,50
22215,1,2,825,478,2,50
22785,1,2,651,483,3,50
22938,1,2,658,484,2,50
23246,1,2,665,486,1,50
23408,1,2,672,487,1,50
23514,1,2,821,487,2,50
23520,1,2,827,487,2,50
23525,1,2,832,487,2,50
23817,1,2,803,489,2,50
24114,1,2,765,491,1,50
24128,1,2,779,491,2,50
24178,1,2,829,491,1,50
24280,1,2,761,492,1,50
24292,1,2,773,492,1,50
24444,1,2,756,493,1,50
25377,1,2,799,498,2,50
25707,1,2,766,500,1,50
25749,1,2,808,500,2,50
26236,1,2,767,503,1,50
26937,1,2,804,507,1,50
27689,1,2,675,513,1,50
27964,1,2,753,516,1,50
28066,1,2,750,518,1,50
28127,1,2,762,519,4,50
28159,1,2,749,520,2,50
28174,1,2,764,520,1,50
28214,1,2,761,521,1,50
28289,1,2,759,523,3,50
28469,1,2,759,529,2,50
28533,1,2,763,532,1,50
29505,1,3,769,249,1,50
30473,1,3,845,262,1,50
30789,1,3,840,265,2,50
31018,1,3,833,267,3,50
31028,1,3,843,267,2,50
31151,1,3,842,268,1,50
31174,1,3,738,269,1,50
31483,1,3,790,271,1,50
31790,1,3,838,273,1,50
32708,1,3,840,280,3,50
32827,1,3,826,281,1,50
33309,1,3,759,285,1,50
33602,1,3,768,287,1,50
33738,1,3,759,288,2,50
34905,1,3,748,296,1,50
35123,1,3,817,297,1,50
35498,1,3,749,300,2,50
35604,1,3,855,300,1,50
35617,1,3,721,301,1,50
36148,1,3,811,304,1,50
36234,1,3,750,305,1,50
36427,1,3,794,306,1,50
36725,1,3,795,308,3,50
36945,1,3,718,310,1,50
38264,1,3,848,318,1,50
38379,1,3,816,319,2,50
38703,1,3,850,321,1,50
39043,1,3,760,324,1,50
39394,1,3,835,326,1,50
39782,1,3,773,330,2,50
39873,1,3,760,331,1,50
39962,1,3,849,331,1,50
40083,1,3,764,333,1,50
41119,1,3,833,343,1,50
41140,1,3,854,343,1,50
41284,1,3,810,345,2,50
41404,1,3,837,346,2,50
44401,1,4,182,341,1,50
44621,1,4,253,343,2,50
44665,1,4,145,344,2,50
45015,1,4,179,347,2,50
45981,1,4,180,356,2,50
46157,1,4,260,357,1,50
46291,1,4,268,358,2,50
46483,1,4,180,360,2,50
46548,1,4,266,360,3,50
46627,1,4,194,361,1,50
46645,1,4,229,361,1,50
46957,1,4,260,363,3,50
47039,1,4,189,364,1,50
47116,1,4,271,364,2,50
47348,1,4,197,366,1,50
47766,1,4,150,369,1,50
47797,1,4,181,369,1,50
48115,1,4,189,371,1,50
48464,1,4,226,373,1,50
48689,1,4,292,374,1,50
48742,1,4,188,375,4,50
48792,1,4,238,375,1,50
49444,1,4,259,379,1,50
50103,1,4,268,383,1,50
50522,1,4,227,386,1,50
51003,1,4,224,390,2,50
52416,1,4,175,406,1,50
52422,1,4,181,406,2,50
52625,1,4,225,408,1,50
52628,1,4,228,408,1,50
52874,1,4,254,411,1,50
52942,1,4,252,412,1,50
53718,1,4,266,422,1,50
53889,1,4,262,424,3,50
54165,1,4,264,427,1,50
54170,1,4,269,427,1,50
54182,1,4,281,427,2,50
54259,1,4,269,428,1,50
54263,1,4,273,428,1,50
55028,1,4,249,439,2,50
55159,1,4,223,443,2,50
55222,1,4,247,444,3,50
55379,1,4,212,448,1,50
55399,1,4,232,448,3,50
56162,1,4,241,463,2,50
56555,1,4,237,471,2,50
57028,1,4,226,490,1,50
58160,1,5,676,345,3,50
58255,1,5,702,346,1,50
58302,1,5,677,347,1,50
58531,1,5,664,350,1,50
58564,1,5,697,350,1,50
58729,1,5,675,352,1,50
58739,1,5,685,352,1,50
58860,1,5,708,353,2,50
59026,1,5,663,355,3,50
59047,1,5,684,355,2,50
59170,1,5,692,356,1,50
59702,1,5,700,360,2,50
60028,1,5,730,362,1,50
60116,1,5,669,363,1,50
60178,1,5,731,363,2,50
61656,1,5,710,373,2,50
61658,1,5,712,373,1,50
62172,1,5,622,377,3,50
63429,1,5,675,385,1,50
63862,1,5,647,388,1,50
64059,1,5,695,389,1,50
66195,1,5,680,406,1,50
66421,1,5,686,408,1,50
66581,1,5,629,410,1,50
66908,1,5,632,413,1,50
66964,1,5,688,413,2,50
67016,1,5,630,414,2,50
67020,1,5,634,414,3,50
67066,1,5,680,414,3,50
67188,1,5,694,415,1,50
67866,1,5,697,421,4,50
67962,1,5,674,422,1,50
67971,1,5,683,422,3,50
67992,1,5,704,422,1,50
68350,1,5,685,425,1,50
68476,1,5,676,426,2,50
68483,1,5,683,426,1,50
70502,1,5,641,442,1,50
70580,1,5,602,443,1,50
70731,1,5,641,444,2,50
71633,1,6,578,233,1,50
73998,1,6,583,286,3,50
74609,1,6,574,292,2,50
75200,1,6,555,297,2,50
75341,1,6,571,298,1,50
75448,1,6,551,299,1,50
75641,1,6,671,300,4,50
76469,1,6,528,308,1,50
76479,1,6,538,308,1,50
76815,1,6,534,311,1,50
77063,1,6,552,313,1,50
77172,1,6,548,314,1,50
77413,1,6,550,316,1,50
77510,1,6,525,317,2,50
78767,1,6,588,327,1,50
78967,1,6,556,329,1,50
79028,1,6,626,329,1,50
79079,1,6,559,330,2,50
79082,1,6,562,330,1,50
79250,1,6,517,332,2,50
79344,1,6,625,332,2,50
79546,1,6,622,334,2,50
79601,1,6,558,335,2,50
80316,1,6,558,343,1,50
80554,1,6,562,346,2,50
80649,1,6,507,348,3,50
80726,1,6,510,349,1,50
82275,1,6,509,388,1,50
83537,1,6,519,422,4,50
83552,1,6,482,423,1,50
84618,1,6,499,441,1,50
84651,1,6,469,442,3,50
84736,1,6,490,443,2,50
85068,1,6,462,449,2,50
85412,1,6,467,456,2,50
85913,1,7,525,465,1,50
86188,1,7,548,468,3,50
87118,1,7,615,476,2,50
87225,1,7,603,477,3,50
87437,1,7,556,479,1,50
87771,1,7,620,481,1,50
88160,1,7,604,484,2,50
88458,1,7,625,486,2,50
88601,1,7,627,487,3,50
88810,1,7,560,489,2,50
89479,1,7,549,494,1,50
89743,1,7,548,496,1,50
90354,1,7,636,500,3,50
91161,1,7,539,507,1,50
92633,1,7,580,518,1,50
93024,1,7,580,521,1,50
93388,1,7,547,524,2,50
94226,1,7,624,529,1,50
94398,1,7,625,530,1,50
94671,1,7,553,532,3,50
95508,1,7,576,537,3,50
95798,1,7,575,539,3,50
95885,1,7,520,540,2,50
95944,1,7,579,540,1,50
96472,1,7,563,544,1,50
96756,1,7,586,546,3,50
96866,1,7,568,547,2,50
97111,1,7,560,549,1,50
97115,1,7,564,549,2,50
97608,1,7,566,553,1,50
97972,1,7,573,556,1,50
97987,1,7,588,556,4,50
99583,1,7,597,571,1,50
1507,2,1,209,125,1,50
1680,2,1,212,127,1,50
2320,2,1,191,137,2,50
2354,2,1,225,137,1,50
3052,2,1,210,152,1,50
3375,2,1,206,159,3,50
3962,2,1,209,171,1,50
4063,2,1,206,173,1,50
4654,2,1,180,185,1,50
5125,2,1,221,193,1,50
5494,2,1,221,198,1,50
5610,2,1,171,200,1,50
5638,2,1,199,200,3,50
5824,2,1,212,202,1,50
6143,2,1,181,206,2,50
6164,2,1,202,206,2,50
6393,2,1,171,209,4,50
6743,2,1,181,213,2,50
6999,2,1,194,216,1,50
7252,2,1,201,219,1,50
7703,2,1,213,224,1,50
7780,2,1,199,225,3,50
7788,2,1,207,225,1,50
7824,2,1,243,225,1,50
8061,2,1,211,228,1,50
8384,2,1,192,232,1,50
8639,2,1,202,235,2,50
8720,2,1,204,236,1,50
8880,2,1,206,238,1,50
8937,2,1,183,239,3,50
8958,2,1,204,239,2,50
9035,2,1,199,240,3,50
9199,2,1,196,242,1,50
9551,2,1,204,246,1,50
9611,2,1,176,247,2,50
10883,2,1,178,260,2,50
11198,2,1,179,263,1,50
11305,2,1,179,264,1,50
11512,2,1,173,266,2,50
11566,2,1,227,266,1,50
11677,2,1,230,267,1,50
11782,2,1,226,268,2,50
13549,2,1,158,286,1,50
13976,2,1,235,290,1,50
14002,2,1,178,291,1,50
14098,2,1,230,292,3,50
14954,2,2,766,401,1,50
15223,2,2,772,405,3,50
15779,2,2,751,414,2,50
15966,2,2,757,417,2,50
16463,2,2,758,425,1,50
17092,2,2,741,434,1,50
17200,2,2,775,435,1,50
17494,2,2,739,439,2,50
18687,2,2,820,451,1,50
19191,2,2,778,455,1,50
19231,2,2,818,455,1,50
21655,2,2,781,474,1,50
21800,2,2,800,475,2,50
22166,2,2,776,478,3,50
22487,2,2,826,480,1,50
23214,2,2,831,485,2,50
23684,2,2,833,488,2,50
23850,2,2,836,489,1,50
24380,2,2,665,493,1,50
24830,2,2,798,495,2,50
24834,2,2,802,495,1,50
24970,2,2,761,496,2,50
25207,2,2,812,497,1,50
26060,2,2,764,502,1,50
27108,2,2,812,508,1,50
27669,2,2,813,512,3,50
28013,2,2,748,517,1,50
28170,2,2,760,520,1,50
29949,2,3,755,256,2,50
30985,2,3,796,267,1,50
31143,2,3,834,268,2,50
31308,2,3,744,270,1,50
31398,2,3,834,270,1,50
31538,2,3,845,271,1,50
31559,2,3,737,272,1,50
31620,2,3,798,272,1,50
31670,2,3,848,272,3,50
31872,2,3,790,274,1,50
32004,2,3,792,275,2,50
32008,2,3,796,275,1,50
32321,2,3,848,277,1,50
32529,2,3,793,279,3,50
32575,2,3,839,279,2,50
32896,2,3,760,282,1,50
33308,2,3,758,285,2,50
34010,2,3,741,290,3,50
34881,2,3,724,296,2,50
36147,2,3,810,304,2,50
36156,2,3,819,304,2,50
36482,2,3,849,306,3,50
36779,2,3,849,308,2,50
36996,2,3,769,310,1,50
37252,2,3,726,312,1,50
39180,2,3,759,325,1,50
39408,2,3,849,326,1,50
39511,2,3,825,327,1,50
39730,2,3,826,329,1,50
39859,2,3,850,330,1,50
39964,2,3,851,331,1,50
39976,2,3,759,332,2,50
40113,2,3,794,333,3,50
40264,2,3,845,334,1,50
40268,2,3,849,334,2,50
40422,2,3,804,336,1,50
40554,2,3,839,337,4,50
40555,2,3,840,337,1,50
40567,2,3,852,337,3,50
40744,2,3,837,339,2,50
40842,2,3,839,340,1,50
41453,2,3,792,347,3,50
41509,2,3,848,347,3,50
44365,2,4,146,341,1,50
44802,2,4,177,345,2,50
44806,2,4,181,345,1,50
44876,2,4,146,346,1,50
44983,2,4,147,347,2,50
44993,2,4,157,347,1,50
45443,2,4,185,351,1,50
45519,2,4,158,352,1,50
45719,2,4,147,354,1,50
45823,2,4,140,355,1,50
45913,2,4,260,355,2,50
46001,2,4,226,356,1,50
46172,2,4,275,357,1,50
46203,2,4,158,358,1,50
46378,2,4,226,359,2,50
46682,2,4,266,361,1,50
46764,2,4,195,362,3,50
47187,2,4,188,365,2,50
47267,2,4,270,365,1,50
48154,2,4,228,371,2,50
48657,2,4,260,374,3,50
49940,2,4,269,382,1,50
51117,2,4,225,391,1,50
52175,2,4,176,403,2,50
52185,2,4,186,403,1,50
52272,2,4,191,404,2,50
52330,2,4,249,404,3,50
52479,2,4,238,406,2,50
53082,2,4,232,414,1,50
53101,2,4,251,414,2,50
53415,2,4,264,418,2,50
53481,2,4,258,419,1,50
53600,2,4,231,421,4,50
53893,2,4,266,424,2,50
54270,2,4,280,428,3,50
54437,2,4,269,430,2,50
54512,2,4,262,431,1,50
54662,2,4,260,433,1,50
54792,2,4,244,435,1,50
55076,2,4,253,440,1,50
56297,2,4,256,465,1,50
56330,2,4,236,466,2,50
56349,2,4,255,466,1,50
56593,2,4,242,472,1,50
56679,2,4,233,476,2,50
58216,2,5,663,346,2,50
58370,2,5,670,348,1,50
58467,2,5,686,349,2,50
58863,2,5,711,353,3,50
58917,2,5,662,354,1,50
59037,2,5,674,355,2,50
59395,2,5,672,358,2,50
60521,2,5,626,366,2,50
60760,2,5,715,367,1,50
61921,2,5,673,375,2,50
61924,2,5,676,375,1,50
62629,2,5,622,380,1,50
62826,2,5,670,381,2,50
62857,2,5,701,381,2,50
64412,2,5,614,392,1,50
65148,2,5,691,397,3,50
65170,2,5,544,398,1,50
65775,2,5,544,403,1,50
65974,2,5,681,404,1,50
66306,2,5,682,407,3,50
66470,2,5,625,409,1,50
66586,2,5,634,410,1,50
66840,2,5,673,412,1,50
67039,2,5,653,414,2,50
67086,2,5,700,414,3,50
67288,2,5,686,416,2,50
67291,2,5,689,416,1,50
67295,2,5,693,416,2,50
67365,2,5,652,417,1,50
67613,2,5,674,419,1,50
67919,2,5,631,422,1,50
68493,2,5,693,426,1,50
68545,2,5,581,427,1,50
68865,2,5,623,429,1,50
69530,2,5,645,434,1,50
70135,2,5,636,439,3,50
70469,2,5,608,442,2,50
71673,2,6,577,235,1,50
71676,2,6,580,235,1,50
73305,2,6,551,277,2,50
74874,2,6,654,294,1,50
75123,2,6,656,296,4,50
75453,2,6,556,299,1,50
75723,2,6,572,301,1,50
75726,2,6,575,301,1,50
75955,2,6,572,303,3,50
76375,2,6,545,307,1,50
76381,2,6,551,307,1,50
76795,2,6,514,311,1,50
76832,2,6,551,311,3,50
78175,2,6,585,322,2,50
78245,2,6,535,323,2,50
78621,2,6,558,326,1,50
79026,2,6,624,329,2,50
79460,2,6,518,334,1,50
79540,2,6,616,334,1,50
79651,2,6,512,336,2,50
79979,2,6,559,339,1,50
80198,2,6,519,342,2,50
80577,2,6,509,347,2,50
83027,2,6,514,412,1,50
83223,2,6,514,416,1,50
83276,2,6,516,417,3,50
83378,2,6,515,419,2,50
84069,2,6,508,432,1,50
84378,2,6,510,437,2,50
84584,2,6,465,441,1,50
84684,2,6,502,442,1,50
85275,2,6,461,453,2,50
85365,2,6,463,455,3,50
85373,2,6,471,455,1,50
85758,2,7,524,462,2,50
86332,2,7,601,469,1,50
86771,2,7,615,473,1,50
87618,2,7,601,480,1,50
87725,2,7,574,481,2,50
87753,2,7,602,481,1,50
87903,2,7,617,482,1,50
88128,2,7,572,484,1,50
88549,2,7,575,487,1,50
88550,2,7,576,487,1,50
89958,2,7,631,497,2,50
90271,2,7,553,500,1,50
90741,2,7,635,503,1,50
91690,2,7,544,511,1,50
92466,2,7,543,517,1,50
93251,2,7,541,523,2,50
93253,2,7,543,523,2,50
93382,2,7,541,524,2,50
93597,2,7,622,525,1,50
93663,2,7,544,526,1,50
94057,2,7,624,528,4,50
95141,2,7,521,535,3,50
95151,2,7,531,535,3,50
95225,2,7,605,535,1,50
95402,2,7,620,536,1,50
95838,2,7,615,539,2,50
96220,2,7,579,542,1,50
96426,2,7,517,544,2,50
96744,2,7,574,546,1,50
96994,2,7,569,548,1,50
97012,2,7,587,548,1,50
97125,2,7,574,549,1,50
97248,2,7,573,550,3,50
97249,2,7,574,550,1,50
97364,2,7,566,551,1,50
97373,2,7,575,551,2,50
97981,2,7,582,556,1,50
98097,2,7,582,557,3,50
98191,2,7,562,558,1,50
98440,2,7,585,560,1,50
98545,2,7,580,561,2,50
98811,2,7,523,564,2,50
98888,2,7,600,564,1,50
99066,2,7,572,566,1,50
99956,2,7,575,578,2,50
626,3,1,168,114,1,50
1020,3,1,205,119,1,50
2194,3,1,180,135,2,50
3189,3,1,208,155,1,50
3700,3,1,209,166,1,50
3747,3,1,204,167,2,50
4076,3,1,169,174,4,50
4524,3,1,200,182,2,50
5229,3,1,184,195,1,50
5577,3,1,222,199,4,50
5884,3,1,185,203,2,50
6061,3,1,186,205,2,50
6147,3,1,185,206,2,50
6149,3,1,187,206,1,50
6399,3,1,177,209,3,50
6571,3,1,177,211,1,50
7691,3,1,201,224,2,50
7797,3,1,216,225,1,50
7817,3,1,236,225,1,50
7864,3,1,193,226,1,50
8197,3,1,173,230,3,50
8373,3,1,181,232,1,50
8404,3,1,212,232,3,50
8570,3,1,213,234,2,50
8860,3,1,186,238,2,50
8887,3,1,213,238,1,50
9379,3,1,206,244,4,50
9657,3,1,222,247,4,50
10104,3,1,205,252,1,50
10208,3,1,212,253,2,50
10305,3,1,211,254,1,50
10407,3,1,214,255,3,50
10989,3,1,179,261,2,50
11034,3,1,224,261,1,50
11200,3,1,181,263,1,50
11354,3,1,228,264,1,50
11404,3,1,171,265,1,50
11406,3,1,173,265,1,50
11410,3,1,177,265,1,50
11413,3,1,180,265,2,50
11414,3,1,181,265,3,50
11560,3,1,221,266,1,50
11781,3,1,225,268,3,50
11786,3,1,230,268,1,50
11998,3,1,224,270,1,50
12618,3,1,203,276,1,50
12745,3,1,225,277,2,50
12933,3,1,208,279,1,50
13220,3,1,200,282,2,50
13597,3,1,206,286,1,50
13866,3,1,205,289,1,50
15440,3,2,791,408,2,50
16206,3,2,762,421,1,50
16320,3,2,749,423,1,50
16425,3,2,789,424,2,50
16447,3,2,742,425,1,50
16803,3,2,743,430,1,50
16942,3,2,737,432,2,50
17148,3,2,797,434,1,50
17326,3,2,741,437,2,50
17329,3,2,744,437,1,50
18926,3,2,818,453,1,50
20193,3,2,824,462,2,50
20616,3,2,738,466,1,50
21239,3,2,740,471,2,50
22370,3,2,656,480,1,50
22498,3,2,837,480,1,50
22764,3,2,825,482,2,50
23832,3,2,818,489,1,50
23886,3,2,669,490,2,50
23890,3,2,673,490,3,50
24277,3,2,758,492,4,50
24691,3,2,832,494,4,50
24833,3,2,801,495,3,50
24893,3,2,672,496,1,50
25033,3,2,824,496,1,50
25384,3,2,806,498,1,50
26065,3,2,769,502,1,50
26441,3,2,802,504,1,50
27414,3,2,810,510,1,50
28296,3,2,766,523,2,50
29666,3,3,746,252,1,50
30927,3,3,737,267,2,50
31026,3,3,841,267,2,50
31180,3,3,744,269,1,50
31234,3,3,798,269,1,50
31532,3,3,839,271,1,50
31740,3,3,788,273,2,50
31916,3,3,834,274,2,50
32300,3,3,827,277,2,50
32527,3,3,791,279,1,50
34071,3,3,802,290,1,50
34975,3,3,818,296,1,50
35057,3,3,751,297,1,50
35901,3,3,858,302,1,50
37303,3,3,777,312,1,50
37750,3,3,775,315,1,50
