token_id,sequence_id,region_id,x,y,tier_id,size
31354,0,3,790,270,1,50
31739,0,3,787,273,1,50
31789,0,3,837,273,1,50
31922,0,3,840,274,1,50
32056,0,3,844,275,3,50
32450,0,3,846,278,2,50
33113,0,3,841,283,2,50
33862,0,3,739,289,1,50
33929,0,3,806,289,1,50
34201,0,3,786,291,1,50
35061,0,3,755,297,1,50
35429,0,3,827,299,3,50
35940,0,3,750,303,2,50
37151,0,3,775,311,4,50
38707,0,3,854,321,2,50
38761,0,3,764,322,1,50
39051,0,3,768,324,2,50
39270,0,3,849,325,2,50
39455,0,3,769,327,2,50
39952,0,3,839,331,2,50
40043,0,3,826,332,1,50
40058,0,3,841,332,3,50
40275,0,3,856,334,1,50
41046,0,3,855,342,2,50
41125,0,3,839,343,1,50
41315,0,3,841,345,1,50
41602,0,3,848,348,4,50
41660,0,3,811,349,1,50
41686,0,3,837,349,1,50
41696,0,3,847,349,1,50
42113,0,3,794,354,1,50
43791,0,4,181,333,1,50
44378,0,4,159,341,1,50
44499,0,4,183,342,1,50
44567,0,4,150,343,1,50
44873,0,4,143,346,3,50
44994,0,4,158,347,1,50
45123,0,4,182,348,2,50
45871,0,4,188,355,3,50
45980,0,4,179,356,1,50
45993,0,4,192,356,2,50
46293,0,4,270,358,2,50
46555,0,4,273,360,1,50
46757,0,4,188,362,2,50
47331,0,4,180,366,3,50
48093,0,4,167,371,2,50
48104,0,4,178,371,1,50
49129,0,4,261,377,1,50
51391,0,4,181,394,1,50
51619,0,4,224,396,1,50
51848,0,4,189,399,1,50
52269,0,4,188,404,2,50
52393,0,4,232,405,1,50
52547,0,4,226,407,4,50
52742,0,4,193,410,1,50
53887,0,4,260,424,1,50
53903,0,4,276,424,1,50
54000,0,4,282,425,3,50
54225,0,4,235,428,1,50
54355,0,4,274,429,1,50
54720,0,4,243,434,4,50
54816,0,4,268,435,3,50
54978,0,4,246,438,1,50
54985,0,4,253,438,2,50
55037,0,4,258,439,2,50
55188,0,4,252,443,2,50
55316,0,4,247,446,1,50
55317,0,4,248,446,2,50
55984,0,4,238,460,1,50
56333,0,4,239,466,3,50
56560,0,4,242,471,4,50
58033,0,5,681,343,2,50
58091,0,5,674,344,1,50
58232,0,5,679,346,2,50
58367,0,5,667,348,1,50
58483,0,5,702,349,1,50
59152,0,5,674,356,3,50
59265,0,5,669,357,1,50
59362,0,5,639,358,1,50
59397,0,5,674,358,1,50
59572,0,5,711,359,4,50
59997,0,5,699,362,1,50
60455,0,5,710,365,3,50
61053,0,5,708,369,2,50
61204,0,5,709,370,2,50
61872,0,5,624,375,1,50
62528,0,5,674,379,2,50
62984,0,5,679,382,2,50
64007,0,5,643,389,1,50
66361,0,5,626,408,2,50
66533,0,5,688,409,1,50
66790,0,5,623,412,2,50
66852,0,5,685,412,1,50
66960,0,5,684,413,1,50
67058,0,5,672,414,2,50
67083,0,5,697,414,1,50
67178,0,5,684,415,1,50
67300,0,5,698,416,1,50
67303,0,5,701,416,1,50
67411,0,5,698,417,3,50
67454,0,5,629,418,3,50
67627,0,5,688,419,1,50
67920,0,5,632,422,3,50
67959,0,5,671,422,1,50
67990,0,5,702,422,1,50
68087,0,5,678,423,1,50
68345,0,5,680,425,4,50
68614,0,5,673,427,1,50
68629,0,5,688,427,1,50
69593,0,5,583,435,1,50
70092,0,5,593,439,2,50
70134,0,5,635,439,1,50
70331,0,5,591,441,1,50
70496,0,5,635,442,1,50
71591,0,6,580,231,1,50
71659,0,6,583,234,1,50
73235,0,6,557,276,1,50
73308,0,6,554,277,2,50
73626,0,6,564,281,1,50
73691,0,6,562,282,2,50
74416,0,6,672,290,1,50
74874,0,6,654,294,1,50
75054,0,6,533,296,4,50
75078,0,6,557,296,1,50
75426,0,6,529,299,2,50
75815,0,6,547,302,3,50
76255,0,6,536,306,1,50
76381,0,6,551,307,1,50
76701,0,6,534,310,4,50
76922,0,6,527,312,1,50
77173,0,6,549,314,4,50
77224,0,6,600,314,1,50
77400,0,6,537,316,3,50
77587,0,6,602,317,2,50
77759,0,6,530,319,3,50
78630,0,6,567,326,2,50
78892,0,6,596,328,1,50
79288,0,6,555,332,2,50
79844,0,6,516,338,1,50
80075,0,6,566,340,4,50
80244,0,6,565,342,1,50
80666,0,6,524,348,3,50
80742,0,6,526,349,1,50
80956,0,6,526,352,2,50
81010,0,6,513,353,1,50
81029,0,6,532,353,1,50
81517,0,6,515,361,1,50
81577,0,6,513,362,3,50
83176,0,6,517,415,1,50
83501,0,6,483,422,1,50
83586,0,6,516,423,1,50
83682,0,6,508,425,1,50
84322,0,6,515,436,1,50
84387,0,6,519,437,4,50
84961,0,6,471,447,3,50
85220,0,6,504,451,1,50
85282,0,6,468,453,1,50
85913,0,7,525,465,1,50
86976,0,7,588,475,2,50
87058,0,7,555,476,3,50
87240,0,7,618,477,2,50
87507,0,7,626,479,1,50
87576,0,7,559,480,2,50
87771,0,7,620,481,1,50
89008,0,7,622,490,1,50
89419,0,7,624,493,1,50
89644,0,7,581,495,2,50
90672,0,7,566,503,2,50
90940,0,7,576,505,2,50
91858,0,7,581,512,4,50
92725,0,7,543,519,1,50
92970,0,7,473,521,3,50
94846,0,7,558,533,1,50
95068,0,7,613,534,1,50
95339,0,7,557,536,1,50
96491,0,7,582,544,1,50
96616,0,7,576,545,2,50
96694,0,7,524,546,1,50
96815,0,7,517,547,2,50
96876,0,7,578,547,2,50
97607,0,7,565,553,2,50
98330,0,7,587,559,1,50
98431,0,7,576,560,1,50
98650,0,7,577,562,1,50
98660,0,7,587,562,1,50
99809,0,7,581,574,3,50
99855,0,7,583,575,2,50
3375,1,1,206,159,3,50
4807,1,1,180,188,1,50
5157,1,1,185,194,1,50
5450,1,1,177,198,1,50
5482,1,1,209,198,1,50
5661,1,1,222,200,2,50
5977,1,1,190,204,2,50
6312,1,1,177,208,1,50
6572,1,1,178,211,1,50
6896,1,1,171,215,3,50
7465,1,1,241,221,1,50
7582,1,1,182,223,2,50
7611,1,1,211,223,1,50
7869,1,1,198,226,2,50
8029,1,1,179,228,2,50
8062,1,1,212,228,1,50
8382,1,1,190,232,2,50
8445,1,1,170,233,1,50
8483,1,1,208,233,1,50
8554,1,1,197,234,2,50
8709,1,1,193,236,1,50
8730,1,1,214,236,1,50
8773,1,1,178,237,1,50
8870,1,1,196,238,1,50
9126,1,1,207,241,1,50
9191,1,1,188,242,3,50
10204,1,1,208,253,1,50
10670,1,1,171,258,1,50
11244,1,1,225,263,3,50
11622,1,1,175,267,2,50
12096,1,1,214,271,2,50
12831,1,1,208,278,3,50
13502,1,1,202,285,1,50
13597,1,1,206,286,1,50
13626,1,1,235,286,1,50
13967,1,1,226,290,4,50
13972,1,1,231,290,4,50
14042,1,1,234,291,2,50
14226,1,1,205,296,1,50
14917,1,2,792,400,4,50
15153,1,2,769,404,1,50
15444,1,2,795,408,4,50
15506,1,2,792,409,1,50
15740,1,2,774,413,1,50
16130,1,2,746,420,3,50
16262,1,2,755,422,2,50
16272,1,2,765,422,1,50
17166,1,2,741,435,1,50
17236,1,2,735,436,1,50
17321,1,2,736,437,1,50
17450,1,2,780,438,1,50
20494,1,2,743,465,1,50
21013,1,2,761,469,1,50
21774,1,2,774,475,2,50
21847,1,2,663,476,3,50
22360,1,2,836,479,2,50
22908,1,2,823,483,1,50
23815,1,2,801,489,2,50
24216,1,2,666,492,2,50
24391,1,2,676,493,2,50
24643,1,2,784,494,1,50
24816,1,2,784,495,2,50
24897,1,2,676,496,1,50
24980,1,2,771,496,2,50
25531,1,2,770,499,1,50
25744,1,2,803,500,1,50
27722,1,2,746,513,1,50
28072,1,2,756,518,1,50
28117,1,2,752,519,1,50
28359,1,2,760,525,1,50
28388,1,2,758,526,1,50
28972,1,3,750,239,1,50
29518,1,3,831,249,1,50
30214,1,3,840,259,1,50
30809,1,3,734,266,2,50
30928,1,3,738,267,1,50
31052,1,3,742,268,3,50
31273,1,3,837,269,1,50
31299,1,3,735,270,1,50
31530,1,3,837,271,2,50
31770,1,3,818,273,2,50
32064,1,3,852,275,4,50
32183,1,3,841,276,1,50
32319,1,3,846,277,1,50
33448,1,3,757,286,2,50
33836,1,3,857,288,2,50
34009,1,3,740,290,1,50
34302,1,3,739,292,1,50
35457,1,3,855,299,1,50
36916,1,3,838,309,1,50
38261,1,3,845,318,3,50
38532,1,3,823,320,1,50
38554,1,3,845,320,2,50
38725,1,3,728,322,1,50
38904,1,3,764,323,2,50
38966,1,3,826,323,1,50
38975,1,3,835,323,2,50
39136,1,3,853,324,1,50
39196,1,3,775,325,1,50
39424,1,3,732,327,3,50
39450,1,3,764,327,1,50
39662,1,3,758,329,1,50
39833,1,3,824,330,1,50
39920,1,3,807,331,3,50
40224,1,3,805,334,2,50
40569,1,3,854,337,4,50
40762,1,3,855,339,2,50
40930,1,3,833,341,3,50
41325,1,3,851,345,1,50
42149,1,3,830,354,3,50
44602,1,4,185,343,1,50
44875,1,4,145,346,2,50
45485,1,4,270,351,1,50
45880,1,4,227,355,1,50
46203,1,4,158,358,1,50
46381,1,4,229,359,1,50
46420,1,4,268,359,4,50
46825,1,4,271,362,1,50
46961,1,4,264,363,1,50
47182,1,4,183,365,2,50
47259,1,4,262,365,2,50
47345,1,4,194,366,2,50
47540,1,4,234,367,3,50
47690,1,4,228,368,1,50
48317,1,4,235,372,2,50
48549,1,4,152,374,1,50
48584,1,4,187,374,1,50
48969,1,4,257,376,1,50
49449,1,4,264,379,1,50
50743,1,4,192,388,3,50
51927,1,4,181,400,2,50
52260,1,4,179,404,3,50
52475,1,4,234,406,1,50
53524,1,4,230,420,1,50
53719,1,4,267,422,1,50
53796,1,4,258,423,1,50
53800,1,4,262,423,1,50
53953,1,4,235,425,1,50
53990,1,4,272,425,1,50
54354,1,4,273,429,1,50
54363,1,4,282,429,1,50
54836,1,4,223,436,2,50
54863,1,4,250,436,2,50
54920,1,4,243,437,1,50
54972,1,4,240,438,1,50
55069,1,4,246,440,2,50
55101,1,4,240,441,2,50
55106,1,4,245,441,1,50
55661,1,4,213,454,1,50
56340,1,4,246,466,1,50
57833,1,5,667,340,1,50
58092,1,5,675,344,1,50
58150,1,5,666,345,1,50
58164,1,5,680,345,1,50
58228,1,5,675,346,1,50
58494,1,5,604,350,1,50
58634,1,5,675,351,1,50
58719,1,5,665,352,1,50
58835,1,5,683,353,1,50
58927,1,5,672,354,1,50
59063,1,5,700,355,1,50
59064,1,5,701,355,2,50
59145,1,5,667,356,2,50
59281,1,5,685,357,1,50
59364,1,5,641,358,1,50
59412,1,5,689,358,1,50
59573,1,5,712,359,2,50
60565,1,5,670,366,3,50
60902,1,5,707,368,1,50
60903,1,5,708,368,1,50
61656,1,5,710,373,2,50
62172,1,5,622,377,3,50
63158,1,5,704,383,1,50
63473,1,5,567,386,3,50
63855,1,5,640,388,1,50
63972,1,5,608,389,1,50
64011,1,5,647,389,1,50
64442,1,5,644,392,1,50
64620,1,5,684,393,1,50
64987,1,5,656,396,1,50
65404,1,5,699,399,2,50
66084,1,5,679,405,2,50
66529,1,5,684,409,1,50
66639,1,5,687,410,4,50
66979,1,5,703,413,2,50
67076,1,5,690,414,1,50
67289,1,5,687,416,1,50
67572,1,5,633,419,1,50
67635,1,5,696,419,1,50
67685,1,5,632,420,1,50
67854,1,5,685,421,1,50
67989,1,5,701,422,1,50
68037,1,5,628,423,1,50
68079,1,5,670,423,2,50
68084,1,5,675,423,3,50
68421,1,5,621,426,2,50
69530,1,5,645,434,1,50
70834,1,5,638,445,2,50
71649,1,6,573,234,1,50
73310,1,6,556,277,2,50
73346,1,6,592,277,1,50
73421,1,6,589,278,3,50
73427,1,6,595,278,2,50
74273,1,6,584,289,1,50
75073,1,6,552,296,1,50
75204,1,6,559,297,2,50
75582,1,6,557,300,1,50
75806,1,6,538,302,2,50
76023,1,6,528,304,2,50
76691,1,6,524,310,3,50
76717,1,6,550,310,3,50
76937,1,6,542,312,1,50
77056,1,6,545,313,1,50
77061,1,6,550,313,2,50
77288,1,6,545,315,3,50
77414,1,6,551,316,1,50
78008,1,6,538,321,1,50
78293,1,6,583,323,4,50
78298,1,6,588,323,2,50
79249,1,6,516,332,2,50
79302,1,6,569,332,2,50
79437,1,6,615,333,1,50
79444,1,6,622,333,1,50
79501,1,6,559,334,1,50
79597,1,6,554,335,2,50
79696,1,6,557,336,2,50
79883,1,6,555,338,3,50
79923,1,6,620,338,1,50
80070,1,6,561,340,2,50
80151,1,6,557,341,1,50
80238,1,6,559,342,2,50
80315,1,6,557,343,1,50
80346,1,6,509,344,1,50
80424,1,6,509,345,1,50
80505,1,6,513,346,2,50
80733,1,6,517,349,3,50
83174,1,6,515,415,1,50
83478,1,6,512,421,1,50
83550,1,6,480,423,2,50
84760,1,6,514,443,1,50
84771,1,6,464,444,1,50
84843,1,6,475,445,2,50
85132,1,6,469,450,1,50
85621,1,6,473,462,1,50
85892,1,7,503,465,1,50
86020,1,7,548,466,1,50
86081,1,7,525,467,4,50
86882,1,7,611,474,1,50
86889,1,7,618,474,1,50
86893,1,7,622,474,1,50
86993,1,7,605,475,1,50
87125,1,7,622,476,1,50
88039,1,7,618,483,1,50
88042,1,7,621,483,1,50
88141,1,7,585,484,2,50
88302,1,7,608,485,1,50
88319,1,7,625,485,1,50
88417,1,7,584,486,1,50
89243,1,7,583,492,2,50
90482,1,7,635,501,1,50
91202,1,7,580,507,3,50
92332,1,7,539,516,1,50
92635,1,7,582,518,3,50
93115,1,7,539,522,1,50
93637,1,7,485,526,1,50
93766,1,7,471,527,2,50
93900,1,7,625,527,2,50
94396,1,7,623,530,1,50
95175,1,7,555,535,2,50
95336,1,7,554,536,1,50
95454,1,7,522,537,2,50
95487,1,7,555,537,1,50
95632,1,7,554,538,3,50
95744,1,7,521,539,1,50
95895,1,7,530,540,1,50
96623,1,7,583,545,1,50
96878,1,7,580,547,2,50
97291,1,7,493,551,1,50
97730,1,7,567,554,2,50
98219,1,7,590,558,1,50
99319,1,7,524,569,2,50
99783,1,7,555,574,1,50
634,2,1,176,114,1,50
1098,2,1,207,120,2,50
2146,2,1,192,134,3,50
2263,2,1,191,136,1,50
3636,2,1,194,165,1,50
3908,2,1,207,170,1,50
4368,2,1,202,179,2,50
4862,2,1,183,189,3,50
5229,2,1,184,195,1,50
5368,2,1,174,197,1,50
5882,2,1,183,203,1,50
5987,2,1,200,204,2,50
5988,2,1,201,204,2,50
7090,2,1,204,217,2,50
7504,2,1,192,222,1,50
7511,2,1,199,222,1,50
7600,2,1,200,223,1,50
7698,2,1,208,224,1,50
7848,2,1,177,226,2,50
7873,2,1,202,226,1,50
7885,2,1,214,226,1,50
7939,2,1,178,227,1,50
7942,2,1,181,227,2,50
8065,2,1,215,228,1,50
8121,2,1,184,229,2,50
8202,2,1,178,230,1,50
8460,2,1,185,233,1,50
8470,2,1,195,233,1,50
8573,2,1,216,234,1,50
8652,2,1,215,235,1,50
8698,2,1,182,236,1,50
8958,2,1,204,239,2,50
10682,2,1,183,258,1,50
10879,2,1,174,260,1,50
11511,2,1,172,266,1,50
11989,2,1,215,270,3,50
12216,2,1,226,272,4,50
12626,2,1,211,276,1,50
13415,2,1,207,284,1,50
13716,2,1,234,287,1,50
13797,2,1,225,288,1,50
13893,2,1,232,289,1,50
13975,2,1,234,290,3,50
14235,2,1,230,296,4,50
15375,2,2,792,407,1,50
15443,2,2,794,408,1,50
16032,2,2,764,418,1,50
16253,2,2,746,422,1,50
16525,2,2,750,426,1,50
16530,2,2,755,426,4,50
16590,2,2,744,427,1,50
16870,2,2,736,431,1,50
17088,2,2,737,434,1,50
17091,2,2,740,434,2,50
17124,2,2,773,434,1,50
17237,2,2,736,436,2,50
17755,2,2,738,442,2,50
18654,2,2,787,451,2,50
19011,2,2,752,454,1,50
19243,2,2,674,456,1,50
19548,2,2,678,458,2,50
20081,2,2,670,462,4,50
20326,2,2,830,463,1,50
20585,2,2,834,465,1,50
20650,2,2,772,466,1,50
21907,2,2,779,476,3,50
22497,2,2,836,480,1,50
22902,2,2,817,483,2,50
23211,2,2,828,485,2,50
23363,2,2,827,486,4,50
23367,2,2,831,486,2,50
23515,2,2,822,487,1,50
23525,2,2,832,487,2,50
23891,2,2,674,490,1,50
23953,2,2,773,490,1,50
24122,2,2,773,491,3,50
24322,2,2,803,492,2,50
24800,2,2,768,495,1,50
24805,2,2,773,495,1,50
25205,2,2,810,497,1,50
25746,2,2,805,500,1,50
26274,2,2,805,503,1,50
26283,2,2,814,503,1,50
26618,2,2,813,505,4,50
28255,2,2,762,522,1,50
28492,2,2,760,530,1,50
28557,2,2,761,534,1,50
28936,2,3,753,238,1,50
28971,2,3,749,239,1,50
29507,2,3,771,249,2,50
29949,2,3,755,256,2,50
30009,2,3,743,257,1,50
30411,2,3,754,262,1,50
30912,2,3,847,266,2,50
31935,2,3,853,274,3,50
32137,2,3,795,276,1,50
32437,2,3,833,278,1,50
32688,2,3,820,280,1,50
33835,2,3,856,288,1,50
34316,2,3,753,292,2,50
35753,2,3,857,301,1,50
38118,2,3,848,317,4,50
38409,2,3,846,319,1,50
38821,2,3,824,322,2,50
39016,2,3,733,324,1,50
39110,2,3,827,324,1,50
39131,2,3,848,324,1,50
39321,2,3,762,326,3,50
39385,2,3,826,326,1,50
39393,2,3,834,326,1,50
39451,2,3,765,327,2,50
39540,2,3,854,327,2,50
39659,2,3,755,329,1,50
39852,2,3,843,330,2,50
40048,2,3,831,332,1,50
40156,2,3,837,333,1,50
40325,2,3,805,335,2,50
40376,2,3,856,335,3,50
40466,2,3,848,336,1,50
40758,2,3,851,339,3,50
41143,2,3,857,343,1,50
41219,2,3,839,344,1,50
42291,2,3,795,356,1,50
42678,2,3,806,363,3,50
43790,2,4,180,333,1,50
44399,2,4,180,341,1,50
44401,2,4,182,341,1,50
44475,2,4,159,342,1,50
44580,2,4,163,343,1,50
44893,2,4,163,346,2,50
45376,2,4,268,350,1,50
45418,2,4,160,351,3,50
45803,2,4,267,354,2,50
45997,2,4,222,356,1,50
46008,2,4,233,356,1,50
46488,2,4,185,360,1,50
46688,2,4,272,361,2,50
47190,2,4,191,365,1,50
47377,2,4,226,366,3,50
47416,2,4,265,366,1,50
47498,2,4,192,367,1,50
47571,2,4,265,367,1,50
47688,2,4,226,368,1,50
47908,2,4,292,369,1,50
48472,2,4,234,373,3,50
48530,2,4,292,373,1,50
49440,2,4,255,379,1,50
51188,2,4,184,392,1,50
51753,2,4,181,398,1,50
52253,2,4,172,404,2,50
52611,2,4,211,408,1,50
52626,2,4,226,408,1,50
53891,2,4,264,424,1,50
54433,2,4,265,430,3,50
54530,2,4,280,431,2,50
54973,2,4,241,438,1,50
54976,2,4,244,438,3,50
54977,2,4,245,438,1,50
55029,2,4,250,439,4,50
55221,2,4,246,444,3,50
55269,2,4,250,445,3,50
55320,2,4,251,446,2,50
55369,2,4,250,447,1,50
55659,2,4,211,454,2,50
55820,2,4,233,457,1,50
56174,2,4,253,463,1,50
56334,2,4,240,466,3,50
56595,2,4,244,472,1,50
57902,2,5,676,341,2,50
57903,2,5,677,341,1,50
58027,2,5,675,343,1,50
58329,2,5,704,347,1,50
58399,2,5,699,348,3,50
58667,2,5,708,351,2,50
58733,2,5,679,352,1,50
59055,2,5,692,355,1,50
59396,2,5,673,358,1,50
59431,2,5,708,358,2,50
59532,2,5,671,359,1,50
59574,2,5,713,359,2,50
61809,2,5,712,374,2,50
63346,2,5,592,385,1,50
65016,2,5,685,396,1,50
65397,2,5,692,399,2,50
65611,2,5,664,401,1,50
65759,2,5,694,402,1,50
66394,2,5,659,408,1,50
66414,2,5,679,408,2,50
66848,2,5,681,412,3,50
66910,2,5,634,413,1,50
66951,2,5,675,413,3,50
66952,2,5,676,413,2,50
67191,2,5,697,415,1,50
67234,2,5,632,416,1,50
67299,2,5,697,416,2,50
67506,2,5,681,418,1,50
67848,2,5,679,421,1,50
67855,2,5,686,421,1,50
67913,2,5,625,422,1,50
68486,2,5,686,426,1,50
68493,2,5,693,426,1,50
69467,2,5,582,434,1,50
70595,2,5,617,443,1,50
70801,2,5,605,445,1,50
70839,2,5,643,445,1,50
71012,2,5,622,447,1,50
74274,2,6,585,289,1,50
75150,2,6,683,296,3,50
75440,2,6,543,299,1,50
75520,2,6,676,299,2,50
75934,2,6,551,303,1,50
76466,2,6,525,308,3,50
76696,2,6,529,310,1,50
76810,2,6,529,311,1,50
77403,2,6,540,316,1,50
77463,2,6,600,316,1,50
77512,2,6,527,317,1,50
77639,2,6,532,318,2,50
77702,2,6,595,318,4,50
77880,2,6,531,320,4,50
79082,2,6,562,330,1,50
79396,2,6,557,333,1,50
79397,2,6,558,333,1,50
80143,2,6,549,341,1,50
80499,2,6,507,346,3,50
80579,2,6,511,347,4,50
80795,2,6,507,350,2,50
80812,2,6,524,350,1,50
80946,2,6,516,352,1,50
80955,2,6,525,352,2,50
81384,2,6,568,358,2,50
81700,2,6,515,364,1,50
83525,2,6,507,422,1,50
83657,2,6,483,425,2,50
83705,2,6,479,426,2,50
84493,2,6,500,439,2,50
84736,2,6,490,443,2,50
84820,2,6,513,444,1,50
84966,2,6,476,447,1,50
85009,2,6,461,448,1,50
85184,2,6,465,451,3,50
85370,2,6,468,455,1,50
85524,2,6,467,459,2,50
85526,2,6,469,459,3,50
86103,2,7,547,467,1,50
86320,2,7,589,469,1,50
87116,2,7,613,476,1,50
87243,2,7,621,477,1,50
87594,2,7,577,480,2,50
87734,2,7,583,481,1,50
87772,2,7,621,481,2,50
87864,2,7,578,482,1,50
88272,2,7,578,485,1,50
88286,2,7,592,485,2,50
88582,2,7,608,487,1,50
88734,2,7,621,488,1,50
88740,2,7,627,488,2,50
89412,2,7,617,493,2,50
89554,2,7,624,494,2,50
90076,2,7,618,498,1,50
90096,2,7,452,499,1,50
90172,2,7,583,499,1,50
90174,2,7,585,499,3,50
90222,2,7,633,499,1,50
90428,2,7,581,501,1,50
91554,2,7,539,510,2,50
92727,2,7,545,519,1,50
93418,2,7,577,524,1,50
93835,2,7,560,527,1,50
94054,2,7,621,528,1,50
95753,2,7,530,539,2,50
96117,2,7,613,541,3,50
96868,2,7,570,547,2,50
97129,2,7,578,549,1,50
97242,2,7,567,550,2,50
97402,2,7,604,551,2,50
97492,2,7,572,552,3,50
97858,2,7,577,555,1,50
97865,2,7,584,555,1,50
97985,2,7,586,556,1,50
98772,2,7,590,563,4,50
99851,2,7,579,575,3,50
1904,3,1,211,130,1,50
2639,3,1,223,143,3,50
3246,3,1,218,156,2,50
3619,3,1,177,165,1,50
4128,3,1,171,175,1,50
4918,3,1,185,190,2,50
5154,3,1,182,194,2,50
5181,3,1,209,194,2,50
5530,3,1,175,199,4,50
5808,3,1,196,202,1,50
5975,3,1,188,204,1,50
6142,3,1,180,206,2,50
6219,3,1,171,207,4,50
6393,3,1,171,209,4,50
6480,3,1,172,210,1,50
6566,3,1,172,211,3,50
7580,3,1,180,223,1,50
7706,3,1,216,224,2,50
7795,3,1,214,225,1,50
7850,3,1,179,226,1,50
7853,3,1,182,226,3,50
7912,3,1,241,226,2,50
7965,3,1,204,227,1,50
8384,3,1,192,232,1,50
8388,3,1,196,232,2,50
8474,3,1,199,233,1,50
8700,3,1,184,236,1,50
8804,3,1,209,237,2,50
8861,3,1,187,238,1,50
8876,3,1,202,238,1,50
9115,3,1,196,241,1,50
9287,3,1,199,243,2,50
9289,3,1,201,243,3,50
9732,3,1,207,248,2,50
10570,3,1,174,257,2,50
11512,3,1,173,266,2,50
11624,3,1,177,267,2,50
11922,3,1,148,270,1,50
11978,3,1,204,270,2,50
12110,3,1,228,271,2,50
12625,3,1,210,276,3,50
12722,3,1,202,277,2,50
13026,3,1,200,280,1,50
14089,3,1,221,292,1,50
14954,3,2,766,401,1,50
15018,3,2,765,402,1,50
15074,3,2,756,403,4,50
15092,3,2,774,403,1,50
15438,3,2,789,408,4,50
15961,3,2,752,417,1,50
16124,3,2,740,420,1,50
16126,3,2,742,420,3,50
16759,3,2,772,429,1,50
16838,3,2,778,430,1,50
17200,3,2,775,435,1,50
17495,3,2,740,439,1,50
18820,3,2,711,453,2,50
20082,3,2,671,462,2,50
20214,3,2,673,463,1,50
20324,3,2,828,463,1,50
21150,3,2,775,470,1,50
21649,3,2,775,474,2,50
22769,3,2,830,482,3,50
23249,3,2,668,486,2,50
23364,3,2,828,486,1,50
23523,3,2,830,487,2,50
23788,3,2,774,489,1,50
24288,3,2,769,492,1,50
24471,3,2,783,493,3,50
24615,3,2,756,494,1,50
24798,3,2,766,495,1,50
24992,3,2,783,496,3,50
25565,3,2,804,499,1,50
26063,3,2,767,502,2,50
26405,3,2,766,504,1,50
26777,3,2,807,506,1,50
27822,3,2,756,514,1,50
27970,3,2,759,516,3,50
28026,3,2,761,517,4,50
28078,3,2,762,518,3,50
28165,3,2,755,520,1,50
28283,3,2,753,523,2,50
28545,3,2,761,533,1,50
30476,3,3,848,262,3,50
