token_id,sequence_id,region_id,x,y,tier_id,size
114,0,4,113,0,5,79
115,0,2,114,0,4,79
116,0,1,115,0,4,59
117,0,7,116,0,4,59
118,0,2,117,0,2,79
119,0,5,118,0,5,59
120,0,6,119,0,2,79
121,0,5,120,0,2,59
122,0,3,121,0,1,59
123,0,2,122,0,4,59
124,0,4,123,0,1,59
125,0,2,124,0,5,79
126,0,3,125,0,4,59
127,0,3,126,0,2,79
128,0,5,127,0,3,59
129,0,1,128,0,4,59
130,0,3,129,0,1,79
131,0,3,130,0,1,79
132,0,3,131,0,1,79
133,0,3,132,0,1,79
134,0,3,133,0,5,79
135,0,1,134,0,5,79
136,0,7,135,0,4,79
137,0,5,136,0,3,59
138,0,1,137,0,2,79
139,0,3,138,0,3,59
140,0,2,139,0,1,59
141,0,2,140,0,4,79
142,0,4,141,0,5,59
143,0,5,142,0,3,79
144,0,6,143,0,4,59
145,0,2,144,0,3,79
146,0,4,145,0,3,59
147,0,6,146,0,1,79
148,0,5,147,0,1,59
149,0,2,148,0,4,79
150,0,6,149,0,3,59
151,0,3,150,0,1,59
152,0,5,151,0,4,79
153,0,4,152,0,2,59
154,0,4,153,0,4,79
155,0,6,154,0,5,79
156,0,3,155,0,1,59
157,0,5,156,0,2,59
158,0,2,157,0,3,59
159,0,6,158,0,2,79
160,0,5,159,0,3,59
161,0,2,160,0,2,79
162,0,2,161,0,2,59
163,0,4,162,0,5,79
164,0,3,163,0,2,59
165,0,1,164,0,2,79
166,0,3,165,0,1,79
167,0,1,166,0,2,59
168,1,4,167,0,3,79
169,1,6,168,0,3,59
170,1,1,169,0,5,79
171,1,4,170,0,3,79
172,1,3,171,0,2,59
173,1,5,172,0,1,79
174,1,1,173,0,5,59
175,1,5,174,0,1,79
176,1,4,175,0,1,79
177,1,4,176,0,1,79
178,1,6,177,0,4,79
179,1,1,178,0,4,59
180,1,5,179,0,2,79
181,1,6,180,0,1,79
182,1,7,181,0,2,59
183,1,3,182,0,1,79
184,1,7,183,0,4,79
185,1,6,184,0,1,59
186,1,5,185,0,2,79
187,1,7,186,0,4,59
188,1,4,187,0,1,59
189,1,7,188,0,4,59
190,1,3,189,0,5,79
191,1,6,190,0,5,79
192,1,2,191,0,5,79
193,1,6,192,0,1,79
194,1,6,193,0,2,79
195,1,4,194,0,5,59
196,1,7,195,0,2,79
197,1,6,196,0,5,59
198,1,7,197,0,5,79
199,1,4,198,0,5,59
200,1,7,199,0,4,59
201,1,4,200,0,4,79
202,1,7,201,0,1,79
203,1,7,202,0,4,59
204,1,4,203,0,2,59
205,1,6,204,0,2,59
206,1,7,205,0,4,59
207,1,3,206,0,3,79
208,1,1,207,0,3,59
209,1,7,208,0,1,59
210,1,7,209,0,2,59
211,1,3,210,0,3,79
212,1,7,211,0,1,59
213,1,5,212,0,4,79
214,1,5,213,0,3,59
215,1,1,214,0,5,79
216,1,4,215,0,1,79
217,1,5,216,0,5,59
218,1,7,217,0,4,79
219,1,1,218,0,4,79
220,1,1,219,0,1,79
221,1,5,220,0,1,79
222,1,4,221,0,2,59
223,1,7,222,0,5,59
224,1,6,223,0,5,79
225,1,3,224,0,4,79
226,1,7,225,0,2,59
227,1,5,226,0,4,79
228,1,6,227,0,5,79
229,1,1,228,0,2,59
230,1,2,229,0,5,79
231,1,6,230,0,3,59
232,1,7,231,0,3,79
233,1,4,232,0,4,79
234,1,5,233,0,4,59
235,1,7,234,0,1,59
236,1,1,235,0,1,59
237,1,3,236,0,2,79
238,1,3,237,0,5,79
239,1,3,238,0,2,59
240,1,2,239,0,1,59
241,1,4,240,0,5,79
242,1,1,241,0,4,59
243,1,6,242,0,5,59
244,1,2,243,0,3,79
245,1,2,244,0,3,59
246,1,1,245,0,1,59
247,1,7,246,0,3,59
248,1,5,247,0,4,59
249,1,7,248,0,2,59
250,1,5,249,0,2,79
251,1,3,250,0,2,79
252,1,1,251,0,3,59
253,1,5,252,0,4,59
254,1,4,253,0,3,59
255,1,7,254,0,1,59
256,1,4,255,0,2,79
257,1,6,256,0,4,59
258,1,7,257,0,1,59
259,1,1,258,0,4,79
260,1,6,259,0,2,59
261,1,3,260,0,1,59
262,1,7,261,0,4,59
263,1,7,262,0,2,79
264,1,4,263,0,5,59
265,1,6,264,0,5,59
266,1,3,265,0,1,79
267,1,5,266,0,4,79
268,1,6,267,0,5,79
269,1,7,268,0,2,79
270,1,5,269,0,1,59
271,1,5,270,0,4,59
272,1,3,271,0,2,79
273,1,1,272,0,4,59
274,1,1,273,0,5,59
275,1,4,274,0,2,59
276,1,6,275,0,5,59
277,1,3,276,0,3,79
278,1,4,277,0,1,79
279,1,1,278,0,3,79
280,1,6,279,0,3,59
281,1,2,280,0,4,59
282,1,1,281,0,4,79
283,1,2,282,0,4,59
284,1,6,283,0,3,59
285,1,4,284,0,3,79
286,1,2,285,0,3,59
287,1,7,286,0,2,79
288,1,5,287,0,3,79
289,1,1,288,0,5,79
290,1,2,289,0,5,59
291,1,3,290,0,5,59
292,1,2,291,0,5,79
293,1,3,292,0,1,79
294,1,7,293,0,2,79
295,1,4,294,0,1,59
296,1,1,295,0,5,59
297,1,7,296,0,1,79
298,1,4,297,0,1,59
299,1,5,298,0,2,79
300,1,7,299,0,1,79
301,1,2,300,0,5,59
302,1,7,301,0,4,79
303,1,2,302,0,1,59
304,1,2,303,0,4,79
305,1,1,304,0,5,59
306,1,2,305,0,2,59
307,1,5,306,0,3,59
308,1,2,307,0,2,79
309,1,3,308,0,1,79
310,1,5,309,0,4,79
311,1,3,310,0,3,59
312,1,2,311,0,1,79
313,1,1,312,0,1,79
314,1,7,313,0,1,59
315,1,2,314,0,2,59
316,1,2,315,0,4,59
317,1,3,316,0,3,79
318,1,3,317,0,3,59
319,1,2,318,0,5,59
320,1,3,319,0,3,79
321,1,1,320,0,3,59
322,1,7,321,0,2,59
323,1,1,322,0,3,79
324,1,5,323,0,4,79
325,1,5,324,0,2,59
326,1,6,325,0,4,59
327,1,6,326,0,2,59
328,1,7,327,0,5,59
329,1,1,328,0,5,79
330,1,2,329,0,3,59
331,1,3,330,0,2,79
332,1,4,331,0,5,79
333,1,7,332,0,4,59
334,1,7,333,0,2,79
335,2,3,334,0,4,59
336,2,5,335,0,4,59
337,2,4,336,0,3,79
338,2,5,337,0,2,59
339,2,3,338,0,1,79
340,2,1,339,0,3,59
341,2,1,340,0,4,79
342,2,2,341,0,3,79
343,2,6,342,0,2,59
344,2,1,343,0,4,59
345,2,7,344,0,5,79
346,2,1,345,0,3,59
347,2,3,346,0,2,79
348,2,7,347,0,4,79
349,2,4,348,0,5,59
350,2,1,349,0,5,79
351,2,2,350,0,1,79
352,2,4,351,0,3,59
353,2,3,352,0,2,79
354,2,4,353,0,4,59
355,2,5,354,0,2,79
356,2,2,355,0,3,79
357,2,6,356,0,2,59
358,2,4,357,0,3,59
359,2,3,358,0,4,79
360,2,2,359,0,1,59
361,2,4,360,0,1,59
362,2,1,361,0,3,59
363,2,4,362,0,3,59
364,2,1,363,0,3,59
365,2,2,364,0,4,59
366,2,5,365,0,2,59
367,2,1,366,0,2,79
368,2,1,367,0,1,59
369,2,5,368,0,2,59
370,2,4,369,0,1,79
371,2,3,370,0,1,79
372,2,5,371,0,3,59
373,2,5,372,0,1,79
374,2,4,373,0,2,79
375,2,7,374,0,3,79
376,2,4,375,0,1,79
377,2,2,376,0,3,59
378,2,3,377,0,5,59
379,2,6,378,0,5,79
380,2,4,379,0,1,79
381,2,7,380,0,1,59
382,2,7,381,0,3,79
383,2,6,382,0,5,79
384,2,7,383,0,2,79
385,2,4,384,0,3,79
386,2,3,385,0,1,79
387,2,1,386,0,3,59
388,2,6,387,0,2,79
389,2,3,388,0,5,79
390,2,1,389,0,4,79
391,2,2,390,0,4,79
392,2,1,391,0,3,59
393,2,3,392,0,1,79
394,2,6,393,0,1,59
395,2,4,394,0,3,79
396,2,1,395,0,5,79
397,2,6,396,0,4,79
398,2,7,397,0,4,79
399,2,5,398,0,2,59
400,2,7,399,0,4,59
401,2,7,400,0,1,59
402,2,2,401,0,3,79
403,2,6,402,0,4,59
404,2,6,403,0,4,59
405,2,7,404,0,4,59
406,2,4,405,0,4,79
407,2,2,406,0,5,59
408,2,3,407,0,1,79
409,2,5,408,0,1,59
410,2,4,409,0,3,59
411,2,5,410,0,1,59
412,2,4,411,0,2,59
413,2,3,412,0,1,59
414,2,7,413,0,1,79
415,2,1,414,0,4,79
416,2,2,415,0,1,79
417,2,7,416,0,1,79
418,2,4,417,0,1,79
419,2,7,418,0,3,59
420,2,7,419,0,4,79
421,2,2,420,0,5,79
422,2,2,421,0,5,59
423,2,1,422,0,5,79
424,2,5,423,0,3,59
425,2,3,424,0,3,79
426,2,7,425,0,5,79
427,2,7,426,0,3,79
428,2,5,427,0,4,59
429,2,5,428,0,4,79
430,2,1,429,0,4,79
431,2,4,430,0,3,79
432,2,3,431,0,5,79
433,2,1,432,0,5,79
434,2,1,433,0,1,59
435,2,5,434,0,3,59
436,2,6,435,0,2,59
437,2,2,436,0,5,59
438,2,6,437,0,5,59
439,2,4,438,0,2,79
440,2,6,439,0,2,59
441,2,2,440,0,3,59
442,2,3,441,0,1,59
443,2,2,442,0,2,79
444,2,4,443,0,4,79
445,2,2,444,0,4,59
446,2,4,445,0,2,59
447,2,7,446,0,2,59
448,2,6,447,0,1,59
449,2,5,448,0,3,79
450,2,2,449,0,1,59
451,2,2,450,0,4,79
452,2,6,451,0,1,79
453,2,5,452,0,5,59
454,2,2,453,0,2,79
455,2,7,454,0,2,59
456,2,4,455,0,2,79
457,2,6,456,0,2,79
458,2,5,457,0,3,79
459,2,4,458,0,2,59
460,2,5,459,0,3,79
461,2,1,460,0,1,79
462,2,5,461,0,1,59
463,2,4,462,0,2,79
464,2,4,463,0,1,79
465,2,3,464,0,5,59
466,2,4,465,0,3,79
467,2,7,466,0,1,59
468,2,5,467,0,3,79
469,2,2,468,0,2,59
470,2,6,469,0,4,79
471,2,4,470,0,2,79
472,2,2,471,0,3,59
473,2,1,472,0,5,59
474,2,2,473,0,2,59
475,2,6,474,0,4,59
476,2,6,475,0,2,59
477,2,5,476,0,4,79
478,2,2,477,0,2,59
479,2,7,478,0,3,59
480,2,6,479,0,4,79
481,2,4,480,0,3,79
482,2,7,481,0,4,79
483,2,5,482,0,2,79
484,2,5,483,0,5,79
485,2,4,484,0,1,79
486,2,1,485,0,1,59
487,2,3,486,0,5,79
488,2,5,487,0,4,59
489,2,4,488,0,1,79
490,2,6,489,0,5,79
491,2,6,490,0,5,59
492,2,4,491,0,4,79
493,2,4,492,0,2,79
494,2,3,493,0,5,59
495,2,5,494,0,2,59
496,2,4,495,0,3,79
497,2,5,496,0,2,79
498,2,4,497,0,2,59
499,2,2,498,0,4,59
500,2,7,499,0,3,79
501,3,1,0,1,2,59
502,3,5,1,1,5,59
503,3,3,2,1,5,59
504,3,5,3,1,4,79
505,3,5,4,1,4,79
506,3,7,5,1,4,59
507,3,7,6,1,2,79
508,3,2,7,1,2,59
509,3,2,8,1,3,79
510,3,3,9,1,2,79
511,3,7,10,1,2,79
512,3,3,11,1,1,59
513,3,3,12,1,4,79
514,3,5,13,1,5,79
515,3,3,14,1,3,59
516,3,5,15,1,1,59
517,3,7,16,1,3,59
518,3,5,17,1,1,59
519,3,2,18,1,3,79
520,3,4,19,1,5,59
521,3,5,20,1,1,79
522,3,2,21,1,4,59
523,3,1,22,1,2,59
524,3,7,23,1,2,59
525,3,6,24,1,1,79
526,3,5,25,1,2,79
527,3,5,26,1,1,79
528,3,3,27,1,3,59
529,3,1,28,1,2,59
530,3,6,29,1,4,79
531,3,7,30,1,2,59
532,3,5,31,1,1,59
533,3,4,32,1,1,79
534,3,4,33,1,5,59
535,3,4,34,1,5,59
536,3,2,35,1,3,59
537,3,6,36,1,4,59
538,3,2,37,1,2,59
539,3,1,38,1,1,79
540,3,3,39,1,2,79
541,3,1,40,1,3,59
542,3,3,41,1,5,79
543,3,1,42,1,3,59
544,3,1,43,1,2,79
545,3,2,44,1,2,79
546,3,4,45,1,4,59
547,3,3,46,1,1,79
548,3,5,47,1,5,79
549,3,6,48,1,2,59
550,3,3,49,1,5,59
551,3,2,50,1,1,79
552,3,1,51,1,2,59
553,3,7,52,1,4,59
554,3,5,53,1,3,59
555,3,7,54,1,3,79
556,3,4,55,1,1,79
557,3,3,56,1,4,79
558,3,6,57,1,1,79
559,3,3,58,1,3,79
560,3,6,59,1,5,59
561,3,3,60,1,5,59
562,3,5,61,1,4,59
563,3,5,62,1,3,79
564,3,7,63,1,1,79
565,3,3,64,1,1,79
566,3,1,65,1,2,79
567,3,7,66,1,3,59
568,3,1,67,1,2,59
569,3,2,68,1,1,59
570,3,6,69,1,3,79
571,3,6,70,1,4,59
572,3,4,71,1,5,59
573,3,7,72,1,2,59
574,3,4,73,1,3,79
575,3,2,74,1,4,79
576,3,2,75,1,3,79
577,3,2,76,1,5,59
578,3,5,77,1,3,79
579,3,4,78,1,2,59
580,3,1,79,1,5,59
581,3,7,80,1,4,79
582,3,5,81,1,2,59
583,3,4,82,1,3,59
584,3,1,83,1,2,59
585,3,4,84,1,5,79
586,3,1,85,1,1,59
587,3,5,86,1,2,59
588,3,1,87,1,3,59
589,3,7,88,1,4,59
590,3,3,89,1,5,59
591,3,3,90,1,5,79
592,3,3,91,1,4,59
593,3,4,92,1,2,59
594,3,5,93,1,5,79
595,3,3,94,1,1,59
596,3,4,95,1,3,59
597,3,3,96,1,3,59
598,3,7,97,1,5,59
599,3,6,98,1,2,59
600,3,1,99,1,4,79
601,3,7,100,1,5,59
602,3,7,101,1,1,79
603,3,4,102,1,5,59
604,3,2,103,1,1,59
605,3,3,104,1,2,79
606,3,3,105,1,4,59
607,3,1,106,1,4,79
608,3,4,107,1,4,79
609,3,4,108,1,3,79
610,3,7,109,1,5,59
611,3,3,110,1,3,79
612,3,3,111,1,4,79
613,3,5,112,1,4,59
614,3,1,113,1,3,79
615,3,6,114,1,5,79
616,3,3,115,1,1,59
617,3,3,116,1,1,79
618,3,2,117,1,4,79
619,3,7,118,1,4,79
620,3,3,119,1,2,59
621,3,6,120,1,2,59
622,3,6,121,1,4,59
623,3,1,122,1,1,79
624,3,4,123,1,5,79
625,3,1,124,1,5,59
626,3,3,125,1,4,59
627,3,5,126,1,4,79
628,3,6,127,1,2,79
629,3,5,128,1,3,79
630,3,4,129,1,5,59
631,3,5,130,1,5,59
632,3,5,131,1,3,59
633,3,1,132,1,2,59
634,3,7,133,1,3,59
635,3,4,134,1,2,59
636,3,3,135,1,4,79
637,3,7,136,1,5,59
638,3,3,137,1,2,79
639,3,2,138,1,2,59
640,3,4,139,1,1,59
641,3,4,140,1,2,59
642,3,6,141,1,4,59
643,3,2,142,1,1,59
644,3,2,143,1,1,59
645,3,6,144,1,2,79
646,3,2,145,1,5,59
647,3,2,146,1,3,59
648,3,6,147,1,5,59
649,3,4,148,1,4,79
650,3,6,149,1,3,79
651,3,1,150,1,4,79
652,3,4,151,1,1,59
653,3,4,152,1,5,59
654,3,1,153,1,1,59
655,3,2,154,1,5,59
656,3,2,155,1,5,79
657,3,5,156,1,3,79
658,3,2,157,1,1,59
659,3,7,158,1,2,59
660,3,5,159,1,3,59
661,3,2,160,1,1,79
662,3,2,161,1,5,59
663,3,6,162,1,5,59
664,3,5,163,1,2,79
665,3,4,164,1,1,59
666,3,3,165,1,5,79
667,3,3,166,1,4,79
668,4,4,167,1,5,59
669,4,1,168,1,3,79
670,4,4,169,1,2,59
671,4,3,170,1,1,79
672,4,6,171,1,2,79
673,4,1,172,1,2,59
674,4,7,173,1,2,59
675,4,4,174,1,2,59
676,4,5,175,1,2,59
677,4,4,176,1,1,59
678,4,4,177,1,3,79
679,4,3,178,1,3,79
680,4,2,179,1,2,59
681,4,7,180,1,2,59
682,4,3,181,1,1,59
683,4,3,182,1,5,79
684,4,3,183,1,5,59
685,4,7,184,1,2,79
686,4,2,185,1,2,59
687,4,4,186,1,2,79
688,4,6,187,1,5,59
689,4,5,188,1,2,79
690,4,7,189,1,3,59
691,4,6,190,1,2,59
692,4,6,191,1,5,79
693,4,3,192,1,1,59
694,4,6,193,1,2,79
695,4,1,194,1,3,79
696,4,2,195,1,3,79
697,4,2,196,1,2,79
698,4,3,197,1,4,59
699,4,7,198,1,1,79
700,4,6,199,1,3,59
701,4,5,200,1,2,59
702,4,5,201,1,3,79
703,4,1,202,1,5,59
704,4,3,203,1,3,79
705,4,5,204,1,4,59
706,4,3,205,1,3,59
707,4,6,206,1,3,79
708,4,3,207,1,2,59
709,4,2,208,1,3,59
710,4,5,209,1,2,59
711,4,4,210,1,1,59
712,4,6,211,1,2,79
713,4,3,212,1,4,59
714,4,3,213,1,5,79
715,4,6,214,1,2,59
716,4,6,215,1,2,79
717,4,7,216,1,4,59
718,4,4,217,1,2,59
719,4,4,218,1,1,79
720,4,7,219,1,4,79
721,4,4,220,1,1,79
722,4,1,221,1,2,79
723,4,5,222,1,4,59
724,4,2,223,1,1,79
725,4,7,224,1,4,79
726,4,7,225,1,3,79
727,4,4,226,1,3,79
728,4,7,227,1,1,79
729,4,6,228,1,5,79
730,4,6,229,1,3,79
731,4,1,230,1,3,79
732,4,5,231,1,1,79
733,4,3,232,1,5,59
734,4,3,233,1,4,59
735,4,6,234,1,1,59
736,4,6,235,1,2,59
737,4,1,236,1,3,59
738,4,2,237,1,2,59
739,4,4,238,1,5,59
740,4,1,239,1,2,79
741,4,2,240,1,4,59
742,4,7,241,1,5,79
743,4,7,242,1,3,59
744,4,2,243,1,1,79
745,4,5,244,1,4,59
746,4,5,245,1,2,59
747,4,3,246,1,1,79
748,4,1,247,1,4,79
749,4,3,248,1,3,79
750,4,2,249,1,2,59
751,4,6,250,1,5,79
752,4,4,251,1,5,59
753,4,7,252,1,3,79
754,4,3,253,1,4,79
755,4,3,254,1,1,79
756,4,5,255,1,5,59
757,4,2,256,1,1,59
758,4,3,257,1,4,59
759,4,2,258,1,5,59
760,4,2,259,1,1,59
761,4,5,260,1,2,59
762,4,4,261,1,4,79
763,4,4,262,1,1,79
764,4,7,263,1,2,79
765,4,4,264,1,2,79
766,4,7,265,1,4,79
767,4,6,266,1,4,79
768,4,4,267,1,5,59
769,4,6,268,1,4,59
770,4,2,269,1,4,79
771,4,7,270,1,3,59
772,4,3,271,1,4,59
773,4,3,272,1,4,59
774,4,3,273,1,4,59
775,4,5,274,1,1,79
776,4,6,275,1,4,79
777,4,6,276,1,2,79
778,4,6,277,1,4,59
779,4,3,278,1,2,79
780,4,1,279,1,3,59
781,4,1,280,1,2,59
782,4,5,281,1,4,59
783,4,3,282,1,4,79
784,4,1,283,1,4,79
785,4,7,284,1,3,79
786,4,7,285,1,4,59
787,4,6,286,1,4,59
788,4,2,287,1,1,59
789,4,6,288,1,5,59
790,4,3,289,1,2,79
791,4,5,290,1,2,59
792,4,6,291,1,2,79
793,4,5,292,1,4,79
794,4,1,293,1,1,79
795,4,1,294,1,3,59
796,4,1,295,1,5,59
797,4,6,296,1,2,79
798,4,5,297,1,2,79
799,4,1,298,1,5,59
800,4,5,299,1,3,59
801,4,4,300,1,4,79
802,4,7,301,1,3,59
803,4,3,302,1,4,59
804,4,7,303,1,1,79
805,4,7,304,1,2,59
806,4,6,305,1,5,59
807,4,4,306,1,5,79
808,4,4,307,1,1,59
809,4,7,308,1,3,79
810,4,3,309,1,4,79
811,4,3,310,1,3,59
812,4,4,311,1,2,59
813,4,7,312,1,3,59
814,4,6,313,1,4,59
815,4,6,314,1,2,59
816,4,2,315,1,2,79
817,4,1,316,1,3,79
818,4,7,317,1,1,79
819,4,3,318,1,3,59
820,4,7,319,1,4,59
821,4,1,320,1,4,59
822,4,5,321,1,2,79
823,4,6,322,1,5,59
824,4,3,323,1,2,59
825,4,5,324,1,5,59
826,4,1,325,1,2,79
827,4,1,326,1,3,79
828,4,7,327,1,3,79
829,4,2,328,1,2,79
830,4,5,329,1,1,79
831,4,5,330,1,1,59
832,4,2,331,1,4,79
833,4,5,332,1,3,59
834,4,1,333,1,5,59
835,5,1,334,1,5,79
836,5,1,335,1,5,79
837,5,1,336,1,5,59
838,5,2,337,1,3,59
839,5,4,338,1,2,79
840,5,5,339,1,3,59
841,5,4,340,1,4,79
842,5,2,341,1,4,79
843,5,7,342,1,2,59
844,5,1,343,1,4,79
845,5,7,344,1,4,79
846,5,1,345,1,3,59
847,5,4,346,1,1,59
848,5,6,347,1,4,59
849,5,3,348,1,1,59
850,5,3,349,1,4,59
851,5,7,350,1,4,59
852,5,3,351,1,2,79
853,5,7,352,1,3,79
854,5,1,353,1,5,59
855,5,3,354,1,5,79
856,5,7,355,1,4,79
857,5,2,356,1,1,79
858,5,4,357,1,1,59
859,5,6,358,1,3,59
860,5,1,359,1,4,59
861,5,1,360,1,3,79
862,5,1,361,1,5,59
863,5,2,362,1,2,59
864,5,5,363,1,3,59
865,5,4,364,1,2,79
866,5,5,365,1,5,79
867,5,1,366,1,1,59
868,5,4,367,1,1,59
869,5,7,368,1,4,79
870,5,1,369,1,2,59
871,5,6,370,1,4,79
872,5,6,371,1,3,59
873,5,6,372,1,3,59
874,5,6,373,1,2,79
875,5,6,374,1,2,59
876,5,3,375,1,1,79
877,5,6,376,1,2,59
878,5,1,377,1,2,79
879,5,1,378,1,3,79
880,5,6,379,1,2,79
881,5,6,380,1,4,59
882,5,7,381,1,5,59
883,5,6,382,1,1,79
884,5,1,383,1,1,59
885,5,3,384,1,1,79
886,5,4,385,1,5,79
887,5,1,386,1,3,59
888,5,3,387,1,3,79
889,5,3,388,1,1,79
890,5,3,389,1,3,59
891,5,1,390,1,2,79
892,5,3,391,1,3,79
893,5,2,392,1,1,79
894,5,7,393,1,4,79
895,5,3,394,1,3,59
896,5,2,395,1,4,59
897,5,2,396,1,5,59
898,5,2,397,1,5,79
899,5,5,398,1,5,59
900,5,1,399,1,1,59
901,5,3,400,1,4,79
902,5,7,401,1,4,59
903,5,2,402,1,5,59
904,5,1,403,1,1,79
905,5,5,404,1,4,59
906,5,1,405,1,2,59
907,5,3,406,1,4,79
908,5,4,407,1,4,59
909,5,3,408,1,3,59
910,5,6,409,1,5,79
911,5,3,410,1,1,79
912,5,2,411,1,5,79
913,5,3,412,1,2,79
914,5,7,413,1,3,79
915,5,5,414,1,3,79
916,5,3,415,1,3,59
917,5,3,416,1,4,59
918,5,4,417,1,1,79
919,5,3,418,1,4,79
920,5,2,419,1,1,59
921,5,5,420,1,1,79
922,5,7,421,1,4,59
923,5,6,422,1,1,79
924,5,2,423,1,3,59
925,5,5,424,1,4,79
926,5,7,425,1,5,59
927,5,2,426,1,1,59
928,5,2,427,1,2,59
929,5,4,428,1,5,59
930,5,7,429,1,3,59
931,5,2,430,1,1,59
932,5,2,431,1,5,79
933,5,1,432,1,1,59
934,5,3,433,1,1,59
935,5,1,434,1,3,79
936,5,6,435,1,4,59
937,5,2,436,1,5,59
938,5,6,437,1,5,79
939,5,2,438,1,1,79
940,5,2,439,1,2,59
941,5,7,440,1,4,59
942,5,3,441,1,4,79
943,5,4,442,1,3,79
944,5,6,443,1,1,59
945,5,1,444,1,5,79
946,5,3,445,1,2,79
947,5,3,446,1,1,79
948,5,1,447,1,2,79
949,5,3,448,1,5,59
950,5,6,449,1,1,79
951,5,2,450,1,2,79
952,5,2,451,1,4,59
953,5,1,452,1,3,79
954,5,5,453,1,4,79
955,5,3,454,1,4,59
956,5,1,455,1,1,79
957,5,7,456,1,2,79
958,5,4,457,1,2,59
959,5,2,458,1,5,79
960,5,4,459,1,2,59
961,5,6,460,1,1,59
962,5,5,461,1,1,59
963,5,3,462,1,4,79
964,5,2,463,1,1,79
965,5,2,464,1,3,79
966,5,3,465,1,3,79
967,5,7,466,1,2,59
968,5,7,467,1,3,79
969,5,4,468,1,4,59
970,5,1,469,1,5,79
971,5,3,470,1,2,59
972,5,5,471,1,5,59
973,5,2,472,1,3,59
974,5,2,473,1,3,79
975,5,3,474,1,3,79
976,5,4,475,1,1,79
977,5,3,476,1,1,59
978,5,5,477,1,4,79
979,5,6,478,1,2,59
980,5,4,479,1,1,59
981,5,3,480,1,3,79
982,5,2,481,1,5,79
983,5,4,482,1,2,59
984,5,4,483,1,5,59
985,5,1,484,1,4,59
986,5,1,485,1,3,79
987,5,1,486,1,4,79
988,5,7,487,1,3,79
989,5,4,488,1,2,59
990,5,4,489,1,3,79
991,5,1,490,1,4,59
992,5,3,491,1,2,59
993,5,1,492,1,5,59
994,5,5,493,1,2,79
995,5,3,494,1,1,79
996,5,1,495,1,4,79
